date,return,weight,target_weight_next,signal_on,mom_signal_on,bias_signal_on,microcap_ret,hedge_ret,spread_ret,nav
2023-02-21,0.0,0.0,0.0,False,False,False,0.0026609430521871147,0.004471675556372956,-0.0018107325041858413,1.0
2023-02-22,0.0,0.0,0.0,False,False,False,0.005888179402798288,0.001137260960620834,0.004750918442177454,1.0
2023-02-23,0.0,0.0,0.0,False,True,False,0.0006804611127881888,-0.004521013998854073,0.005201475111642262,1.0
2023-02-24,0.0,0.0,0.0,False,True,False,-0.000510780578253045,-0.0031535326886558135,0.0026427521104027685,1.0
2023-02-27,0.0,0.0,0.0,False,True,False,-0.012247859554430751,-0.007274486595764795,-0.004973372958665956,1.0
2023-02-28,0.0,0.0,0.0,False,True,False,0.012025929902839128,0.008887051622354702,0.003138878280484425,1.0
2023-03-01,0.0,0.0,0.0,False,True,False,0.013096994546419438,0.006785928399829277,0.006311066146590161,1.0
2023-03-02,0.0,0.0,0.0,False,True,False,3.330804506473939e-05,-0.004349707330099428,0.004383015375164168,1.0
2023-03-03,0.0,0.0,1.0,True,True,True,-0.002676028137648001,-0.0006267650176198236,-0.0020492631200281775,1.0
2023-03-06,-0.0041721932704726124,1.0,0.0,False,True,False,0.00030407690406963894,0.0041762701745422515,-0.0038721932704726125,0.9958278067295274
2023-03-07,0.0,0.0,0.0,False,True,False,-0.018228895961411196,-0.020251420600711167,0.002022524639299972,0.9958278067295274
2023-03-08,0.0,0.0,1.0,True,True,True,0.01795324562371947,0.005268885277754265,0.012684360345965207,0.9958278067295274
2023-03-09,0.011304584318333666,1.0,1.0,True,True,True,0.011807734303967976,0.00020314998563430997,0.011604584318333666,1.0070852261372427
2023-03-10,0.0032024854971770215,1.0,1.0,True,True,True,-0.010216058039177911,-0.013718543536354932,0.0035024854971770214,1.0103104019683684
2023-03-13,-0.009484601122329772,1.0,1.0,True,True,True,-0.004136280218574484,0.005048320903755288,-0.009184601122329772,1.0007280107959577
2023-03-14,-0.007660679472762199,1.0,1.0,True,True,True,-0.016547492144914244,-0.009186812672152045,-0.007360679472762199,0.993061754265835
2023-03-15,0.00883231645837187,1.0,1.0,True,True,True,0.014098453078828621,0.004966136620456751,0.00913231645837187,1.0018327899422168
2023-03-16,0.0018439527297056894,1.0,0.0,False,False,True,-0.014566637601404864,-0.016710590331110553,0.0021439527297056893,1.0036801222499394
2023-03-17,0.0,0.0,0.0,False,False,True,0.005453078721059601,0.006964354582661869,-0.0015112758616022681,1.0036801222499394
2023-03-20,0.0,0.0,0.0,False,False,False,-0.005755109328801633,-0.002214842712024434,-0.003540266616777199,1.0036801222499394
2023-03-21,0.0,0.0,0.0,False,True,False,0.019930794808308283,0.013083486450096382,0.006847308358211901,1.0036801222499394
2023-03-22,0.0,0.0,0.0,False,True,False,0.01185570452434681,0.0045437256494340605,0.00731197887491275,1.0036801222499394
2023-03-23,0.0,0.0,0.0,False,True,False,-0.004243403805686219,0.0041664656529729616,-0.00840986945865918,1.0036801222499394
2023-03-24,0.0,0.0,0.0,False,True,False,0.0032067682210272785,-0.000128114977368754,0.0033348831983960325,1.0036801222499394
2023-03-27,0.0,0.0,0.0,False,True,False,-0.001151276921169786,0.002728616253758309,-0.003879893174928095,1.0036801222499394
2023-03-28,0.0,0.0,0.0,False,False,False,-0.00880371908444888,-0.008902680387820494,9.896130337161413e-05,1.0036801222499394
2023-03-29,0.0,0.0,0.0,False,False,False,-0.010716047023014097,-0.0027983789913529344,-0.007917668031661163,1.0036801222499394
2023-03-30,0.0,0.0,0.0,False,False,False,-0.013123029351557847,0.0001998154645417305,-0.013322844816099577,1.0036801222499394
2023-03-31,0.0,0.0,0.0,False,False,False,0.00946047389941973,0.010013749258186433,-0.0005532753587667028,1.0036801222499394
2023-04-03,0.0,0.0,0.0,False,False,False,0.008070675933314675,0.012564337874374054,-0.004493661941059379,1.0036801222499394
2023-04-04,0.0,0.0,0.0,False,False,False,-0.016644149007476128,-0.0012697135962770334,-0.015374435411199094,1.0036801222499394
2023-04-06,0.0,0.0,0.0,False,False,False,-0.006457777121705588,0.004267001852341856,-0.010724778974047444,1.0036801222499394
2023-04-07,0.0,0.0,0.0,False,False,False,0.008950867267217388,0.008572210057811613,0.00037865720940577496,1.0036801222499394
2023-04-10,0.0,0.0,0.0,False,False,False,-0.01737145675382179,-0.01055248626629135,-0.00681897048753044,1.0036801222499394
2023-04-11,0.0,0.0,0.0,False,False,False,-0.001163270006453443,0.0022343178012131926,-0.0033975878076666355,1.0036801222499394
2023-04-12,0.0,0.0,0.0,False,False,False,0.012340576147126026,0.005280535613547244,0.007060040533578782,1.0036801222499394
2023-04-13,0.0,0.0,0.0,False,True,False,-0.00021797436813209004,-0.007719676058464575,0.007501701690332485,1.0036801222499394
2023-04-14,0.0,0.0,0.0,False,False,False,0.002142562634261047,0.007646243192733548,-0.005503680558472501,1.0036801222499394
2023-04-17,0.0,0.0,1.0,True,True,True,-0.0003504619883257787,-0.0010427216745083623,0.0006922596861825836,1.0036801222499394
2023-04-18,-0.0076955516826590405,1.0,1.0,True,True,True,-0.009634324663948979,-0.002238772981289938,-0.007395551682659041,0.9959562499963075
2023-04-19,-0.0012810673575212369,1.0,0.0,False,False,True,-0.00548152254805101,-0.004500455190529773,-0.000981067357521237,0.994680362954918
2023-04-20,0.0,0.0,0.0,False,False,True,-0.011067069779223226,-0.00024118594575039953,-0.010825883833472827,0.994680362954918
2023-04-21,0.0,0.0,0.0,False,False,True,-0.029180592155827023,-0.027339565473369687,-0.0018410266824573362,0.994680362954918
2023-04-24,0.0,0.0,0.0,False,False,True,-0.0005962680173718926,-0.007121861486880432,0.006525593469508539,0.994680362954918
2023-04-25,0.0,0.0,0.0,False,False,True,-0.02323829535645816,-0.018144996409066194,-0.0050932989473919665,0.994680362954918
2023-04-26,0.0,0.0,1.0,True,True,True,0.01709442606989775,0.003204487494018027,0.013889938575879723,0.994680362954918
2023-04-27,0.0037059980059219403,1.0,1.0,True,True,True,0.005378197752314184,0.0013721997463922442,0.00400599800592194,0.9983666463965587
2023-04-28,0.014110165773824923,1.0,1.0,True,True,True,0.02794904199132131,0.013538876217496387,0.014410165773824923,1.0124537652802719
2023-05-04,0.015267358436713086,1.0,1.0,True,True,True,0.017154376716426833,0.0015870182797137478,0.015567358436713086,1.0279112598154057
2023-05-05,0.006855460529877811,1.0,1.0,True,True,True,-0.004772124535098787,-0.011927585064976598,0.007155460529877811,1.0349580648852872
2023-05-08,-0.006546763885344508,1.0,1.0,True,True,True,0.0010950710473616176,0.007341834932706126,-0.0062467638853445084,1.02818243880325
2023-05-09,-0.004830180849359966,1.0,1.0,True,True,True,-0.018086316619594922,-0.013556135770234956,-0.004530180849359966,1.0232161316776944
2023-05-10,0.008064285071694733,1.0,1.0,True,True,True,0.01073434756753544,0.002370062495840708,0.008364285071694733,1.0314676382535002
2023-05-11,0.014118332730817718,1.0,1.0,True,True,True,0.013695565876694404,-0.0007227668541233134,0.014418332730817718,1.0460302415714338
2023-05-12,0.005080409467323988,1.0,1.0,True,True,True,-0.007693163734418085,-0.013073573201742072,0.005380409467323988,1.0513445035138205
2023-05-15,0.0007697906762375809,1.0,1.0,True,True,True,0.008715209697832016,0.007645419021594435,0.0010697906762375808,1.0521538187101391
2023-05-16,0.006465298357581662,1.0,1.0,True,True,True,-0.0038057540861959893,-0.010571052443777651,0.006765298357581662,1.0589563070661692
2023-05-17,0.013239067213859335,1.0,1.0,True,True,True,0.01947649479918767,0.0059374275853283365,0.013539067213859335,1.0729759007919584
2023-05-18,0.003435219927420319,1.0,1.0,True,True,True,0.008122723779453445,0.0043875038520331255,0.003735219927420319,1.0766618089880007
2023-05-19,-0.0029616831933647943,1.0,1.0,True,True,True,0.0001604209602013018,0.0028221041535660962,-0.0026616831933647944,1.0734730778033832
2023-05-22,0.009275522603089137,1.0,1.0,True,True,True,0.008615254091414393,-0.0009602685116747445,0.009575522603089137,1.0834301016003562
2023-05-23,0.006912574004159422,1.0,1.0,True,True,True,-0.0030254800833301454,-0.010238054087489568,0.007212574004159422,1.0909193923560025
2023-05-24,0.007906765471578725,1.0,1.0,True,True,True,0.005867772295556906,-0.0023389931760218197,0.008206765471578725,1.0995450361397587
2023-05-25,0.0033983852792802364,1.0,1.0,True,True,True,0.0018283310200704062,-0.0018700542592098301,0.0036983852792802363,1.1032817138044817
2023-05-26,-0.007204235571448369,1.0,1.0,True,True,True,8.084364713334402e-05,0.0069850792185817134,-0.006904235571448369,1.095333412436563
2023-05-29,-0.00992274157742804,1.0,0.0,False,True,False,-0.01150010642319843,-0.0018773648457703906,-0.00962274157742804,1.0844647020438327
2023-05-30,0.0,0.0,0.0,False,False,False,0.002490871689877494,0.004644848885542396,-0.0021539771956649023,1.0844647020438327
2023-05-31,0.0,0.0,0.0,False,False,False,-0.0070359076666201,-0.0004295853282900719,-0.0066063223383300285,1.0844647020438327
2023-06-01,0.0,0.0,0.0,False,False,False,0.0009664597866969604,0.0019979730707977428,-0.0010315132841007824,1.0844647020438327
2023-06-02,0.0,0.0,0.0,False,False,False,0.00833262770170129,0.007836027474767082,0.0004966002269342074,1.0844647020438327
2023-06-05,0.0,0.0,0.0,False,False,False,0.008675898659907366,0.001008107112890011,0.007667791547017355,1.0844647020438327
2023-06-06,0.0,0.0,0.0,False,True,False,-0.018595375680351744,-0.02158161665380154,0.002986240973449794,1.0844647020438327
2023-06-07,0.0,0.0,0.0,False,True,False,0.007817075636055604,-0.00019260964496647937,0.008009685281022083,1.0844647020438327
2023-06-08,0.0,0.0,0.0,False,True,False,-0.0023944300198566193,-0.0071017298137030505,0.004707299793846431,1.0844647020438327
2023-06-09,0.0,0.0,0.0,False,True,False,-0.0013005868120077313,0.008239063217891474,-0.009539650029899205,1.0844647020438327
2023-06-12,0.0,0.0,0.0,False,True,False,0.012251903807656062,0.005326715479496702,0.00692518832815936,1.0844647020438327
2023-06-13,0.0,0.0,1.0,True,True,True,0.008345916110027662,0.0037977629950873837,0.004548153114940279,1.0844647020438327
2023-06-14,-0.005241441621254428,1.0,1.0,True,True,True,-0.001408239282872592,0.0035332023383818356,-0.004941441621254428,1.0787805436177589
2023-06-15,-0.011300541104345451,1.0,0.0,False,False,False,-0.005553696109118933,0.0054468449952265185,-0.011000541104345452,1.0665897397420383
2023-06-16,0.0,0.0,0.0,False,False,False,0.0008770535718183314,0.008324828582012334,-0.007447775010194002,1.0665897397420383
2023-06-19,0.0,0.0,0.0,False,False,False,-0.00538427180918033,0.003642219759754539,-0.009026491568934869,1.0665897397420383
2023-06-20,0.0,0.0,0.0,False,False,False,-0.008052863217409723,9.113591203147031e-05,-0.008143999129441193,1.0665897397420383
2023-06-21,0.0,0.0,0.0,False,False,False,-0.010321146574124862,-0.021736175120370627,0.011415028546245765,1.0665897397420383
2023-06-26,0.0,0.0,0.0,False,False,False,-0.013213628142430656,-0.01946121272186674,0.006247584579436083,1.0665897397420383
2023-06-27,0.0,0.0,0.0,False,True,False,0.027718200674844873,0.013440336896138882,0.01427786377870599,1.0665897397420383
2023-06-28,0.0,0.0,1.0,True,True,True,0.005922467911946061,-0.004880694976541644,0.010803162888487705,1.0665897397420383
2023-06-29,0.010150791613644928,1.0,1.0,True,True,True,0.01732747005287205,0.006876678439227124,0.010450791613644927,1.0774164699274116
2023-06-30,0.0022766092293131316,1.0,1.0,True,True,True,0.015153219188761335,0.012576609959448204,0.0025766092293131315,1.0798693262066623
2023-07-03,0.0012677394679916024,1.0,1.0,True,True,True,0.003209656208877698,0.0016419167408860957,0.0015677394679916024,1.081238319171768
2023-07-04,0.0048340874370284784,1.0,1.0,True,True,True,0.009000783944450363,0.003866696507421885,0.005134087437028478,1.0864651197469102
2023-07-05,0.004905436835188038,1.0,1.0,True,True,True,-0.0029335112626359683,-0.008138948097824006,0.005205436835188038,1.0917947057654636
2023-07-06,0.0060902775509938615,1.0,1.0,True,True,True,0.0037567881927815794,-0.002633489358212282,0.006390277550993861,1.098444038552281
2023-07-07,0.00542292676602526,1.0,1.0,True,True,True,-0.0012284123375031486,-0.006951339103528409,0.00572292676602526,1.104400820129927
2023-07-10,-0.0006169131958895565,1.0,1.0,True,True,True,0.000514192865204377,0.0008311060610939336,-0.0003169131958895566,1.1037195006904374
2023-07-11,0.0009014518477547754,1.0,1.0,True,True,True,0.009248212536295153,0.008046760688540378,0.0012014518477547753,1.1047144506737379
2023-07-12,0.005882433891608663,1.0,1.0,True,True,True,-0.008466385068261362,-0.014648818959870025,0.006182433891608663,1.1112128603989309
2023-07-13,-0.00236397168231609,1.0,1.0,True,True,True,0.008011626151399609,0.0100755978337157,-0.0020639716823160903,1.1085859846639223
2023-07-14,0.0020147090953443695,1.0,1.0,True,True,True,0.0017267711388333495,-0.0005879379565110199,0.0023147090953443694,1.110819462930196
2023-07-17,0.006758815153694997,1.0,1.0,True,True,True,0.002795667392076817,-0.00426314776161818,0.007058815153694997,1.118327286349268
2023-07-18,0.0031417859584007227,1.0,1.0,True,True,True,0.0024397235205499967,-0.001002062437850726,0.0034417859584007227,1.1218408313144164
2023-07-19,0.00447016684905307,1.0,1.0,True,True,True,0.002054357551707353,-0.002715809297345717,0.00477016684905307,1.126855647008472
2023-07-20,0.0033343068191531103,1.0,0.0,False,True,False,-0.009240846245607726,-0.012875153064760836,0.0036343068191531103,1.1306129294764937
2023-07-21,0.0,0.0,0.0,False,True,False,-0.0046960429350909605,-0.0011453073605502961,-0.0035507355745406644,1.1306129294764937
2023-07-24,0.0,0.0,0.0,False,True,False,0.004853691623689871,-0.0011919230420750493,0.00604561466576492,1.1306129294764937
2023-07-25,0.0,0.0,0.0,False,True,False,0.018042846203550678,0.01634085573658206,0.001701990466968617,1.1306129294764937
2023-07-26,0.0,0.0,0.0,False,True,False,0.0038694427145522514,-0.0063124493134326665,0.010181892027984918,1.1306129294764937
2023-07-27,0.0,0.0,0.0,False,True,False,-0.003197767197361534,-0.007696774942893669,0.004499007745532135,1.1306129294764937
2023-07-28,0.0,0.0,0.0,False,True,False,0.0039046273458331893,0.009025290477639558,-0.005120663131806369,1.1306129294764937
2023-07-31,0.0,0.0,0.0,False,True,False,0.005611628033354243,0.00780619236610991,-0.0021945643327556663,1.1306129294764937
2023-08-01,0.0,0.0,0.0,False,True,False,-0.0048226208036423746,-0.0012953029919351433,-0.0035273178117072312,1.1306129294764937
2023-08-02,0.0,0.0,0.0,False,False,False,0.002153895900798064,-0.0017503123362442308,0.003904208237042295,1.1306129294764937
2023-08-03,0.0,0.0,0.0,False,False,False,-0.008752493943585349,0.000541870252862342,-0.00929436419644769,1.1306129294764937
2023-08-04,0.0,0.0,0.0,False,False,False,-0.004233074252303681,0.005505004969582394,-0.009738079221886076,1.1306129294764937
2023-08-07,0.0,0.0,0.0,False,False,False,-0.005788072835664737,-0.004795480557952758,-0.0009925922777119789,1.1306129294764937
2023-08-08,0.0,0.0,0.0,False,False,False,0.003169914693110565,-0.005018465616437817,0.008188380309548382,1.1306129294764937
2023-08-09,0.0,0.0,0.0,False,False,False,-0.009796651826422753,-0.007782004963423406,-0.0020146468629993475,1.1306129294764937
2023-08-10,0.0,0.0,0.0,False,True,False,0.008446892907420622,0.0009079610900517565,0.007538931817368866,1.1306129294764937
2023-08-11,0.0,0.0,0.0,False,True,False,-0.01150928391623629,-0.01900943080626316,0.007500146890026871,1.1306129294764937
2023-08-14,0.0,0.0,0.0,False,True,False,0.006614354828922364,0.002342719013298078,0.004271635815624286,1.1306129294764937
2023-08-15,0.0,0.0,1.0,True,True,True,-0.00017675394657556964,-0.00912743436491703,0.008950680418341461,1.1306129294764937
2023-08-16,0.005470886331173952,1.0,1.0,True,True,True,-0.006259335348777095,-0.012030221679951048,0.005770886331173952,1.1367983842982152
2023-08-17,0.009092573948936,1.0,1.0,True,True,True,0.01928524173634072,0.009892667787404719,0.009392573948936,1.1471348076724777
2023-08-18,0.018627255729056734,1.0,1.0,True,True,True,-0.0019591646563713594,-0.020886420385428095,0.018927255729056736,1.1685027810906952
2023-08-21,0.010904001939663533,1.0,1.0,True,True,True,0.0014052571075451326,-0.0097987448321184,0.011204001939663533,1.1812441376822105
2023-08-22,-0.014580675597938108,1.0,1.0,True,True,True,-0.007343442533652489,0.0069372330642856195,-0.014280675597938108,1.1640208001087
2023-08-23,0.012585703936029613,1.0,1.0,True,True,True,-0.007694077969436441,-0.020579781905466055,0.012885703936029613,1.1786708212742483
2023-08-24,-0.011120311176212849,1.0,1.0,True,True,True,-0.008426472882500535,0.0023938382937123137,-0.010820311176212849,1.1655636349673564
2023-08-25,0.00026588893515929775,1.0,0.0,False,False,True,-0.017627254985067453,-0.01819314392022675,0.0005658889351592977,1.1658735454411182
2023-08-28,0.0,0.0,0.0,False,False,True,0.011037004882137769,0.007336244244373624,0.0037007606377641444,1.1658735454411182
2023-08-29,0.0,0.0,1.0,True,True,True,0.04894962601910269,0.031508773825766445,0.017440852193336243,1.1658735454411182
2023-08-30,0.006905702483531473,1.0,1.0,True,True,True,0.012259101209295853,0.00505339872576438,0.007205702483531473,1.1739247212793547
2023-08-31,0.001604478919551811,1.0,0.0,False,True,False,-0.0038499395063141817,-0.0057544184258659925,0.0019044789195518108,1.175808258747788
2023-09-01,0.0,0.0,1.0,True,True,True,-0.0005592267237564119,0.0004750749471682525,-0.0010343016709246644,1.175808258747788
2023-09-04,-0.0012491141914768075,1.0,1.0,True,True,True,0.014043026232940292,0.0149921404244171,-0.0009491141914768075,1.1743395399653307
2023-09-05,0.0009146992858548256,1.0,0.0,False,True,False,-0.00380565962463697,-0.005020358910491796,0.0012146992858548256,1.1754137075038882
2023-09-06,0.0,0.0,0.0,False,True,False,0.006813561643508104,0.004497668476110661,0.0023158931673974426,1.1754137075038882
2023-09-07,0.0,0.0,0.0,False,True,False,-0.013292494069657046,-0.018060231979313723,0.004767737909656677,1.1754137075038882
2023-09-08,0.0,0.0,0.0,False,True,False,0.0004888058539598283,0.003123207237950565,-0.0026344013839907365,1.1754137075038882
2023-09-11,0.0,0.0,0.0,False,False,False,0.0036239040326340177,0.013133983013491335,-0.009510078980857317,1.1754137075038882
2023-09-12,0.0,0.0,0.0,False,False,False,-0.004442431069344388,0.00031863411099464223,-0.00476106518033903,1.1754137075038882
2023-09-13,0.0,0.0,0.0,False,False,False,-0.008326743609617049,-0.013173021419297104,0.004846277809680055,1.1754137075038882
2023-09-14,0.0,0.0,0.0,False,False,False,-0.010333953688633657,-0.005641358382734163,-0.004692595305899494,1.1754137075038882
2023-09-15,0.0,0.0,0.0,False,False,False,0.0006394650160093107,0.0017054695314160373,-0.0010660045154067266,1.1754137075038882
2023-09-18,0.0,0.0,0.0,False,True,False,0.019008535218064893,0.0008076906627010327,0.01820084455536386,1.1754137075038882
2023-09-19,0.0,0.0,0.0,False,True,False,-0.01113549930632518,-0.008699911406532257,-0.0024355878997929237,1.1754137075038882
2023-09-20,0.0,0.0,0.0,False,True,False,-0.004361234039561235,-0.008038414601793331,0.0036771805622320963,1.1754137075038882
2023-09-21,0.0,0.0,0.0,False,True,False,-0.0054142600816569075,-0.007170843251049774,0.0017565831693928668,1.1754137075038882
2023-09-22,0.0,0.0,1.0,True,True,True,0.018631144205031536,0.019406834734648104,-0.0007756905296165684,1.1754137075038882
2023-09-25,0.0010568626854730815,1.0,1.0,True,True,True,-0.003191497080866079,-0.004548359766339161,0.0013568626854730814,1.1766559583913425
2023-09-26,0.0024724740397516713,1.0,1.0,True,True,True,-0.0024171685750452587,-0.00518964261479693,0.002772474039751671,1.1795652097021843
2023-09-27,-0.0039285937072073614,1.0,1.0,True,True,True,0.0027005096614767243,0.006329103368684086,-0.0036285937072073615,1.1749311772421076
2023-09-28,0.0059491182608483965,1.0,1.0,True,True,True,0.013686896473196208,0.007437778212347812,0.006249118260848396,1.1819209817638787
2023-10-09,-0.0062662516549841,1.0,0.0,False,True,False,-0.009086861498147414,-0.0031206098431633134,-0.0059662516549841005,1.1745147674558405
2023-10-10,0.0,0.0,0.0,False,False,False,-0.0038397164360678415,-0.002721135583179546,-0.0011185808528882957,1.1745147674558405
2023-10-11,0.0,0.0,0.0,False,False,False,-0.0013746196758270823,0.0026342438462607642,-0.004008863522087847,1.1745147674558405
2023-10-12,0.0,0.0,0.0,False,False,False,0.00237089350112063,0.007436379839588225,-0.005065486338467595,1.1745147674558405
2023-10-13,0.0,0.0,0.0,False,False,False,-0.014193259055096386,-0.003700573023658116,-0.01049268603143827,1.1745147674558405
2023-10-16,0.0,0.0,0.0,False,False,False,0.002699211087819009,-0.009455973245071081,0.01215518433289009,1.1745147674558405
2023-10-17,0.0,0.0,0.0,False,False,False,0.001040005094664842,-0.0021562456426906795,0.0031962507373555216,1.1745147674558405
2023-10-18,0.0,0.0,0.0,False,False,False,-0.01834463259171404,-0.01719408387771837,-0.0011505487139956694,1.1745147674558405
2023-10-19,0.0,0.0,0.0,False,True,False,-0.004089587882686541,-0.011022323929715694,0.006932736047029153,1.1745147674558405
2023-10-20,0.0,0.0,1.0,True,True,True,-0.004387824104339244,-0.011735630826526067,0.007347806722186823,1.1745147674558405
2023-10-23,-0.0004537647146803156,1.0,1.0,True,True,True,-0.02373749405423886,-0.023583729339558546,-0.0001537647146803156,1.173981814097498
2023-10-24,0.02726168664878178,1.0,1.0,True,True,True,0.041960052067164355,0.014398365418382575,0.02756168664878178,1.2059865384447925
2023-10-25,0.008546889676528802,1.0,1.0,True,True,True,0.019264212015548177,0.010417322339019375,0.008846889676528802,1.216293972340259
2023-10-26,-0.0072650119215658445,1.0,1.0,True,True,True,-0.0012909216967826875,0.005674090224783157,-0.006965011921565845,1.2074575821310785
2023-10-27,-0.007010746078669727,1.0,1.0,True,True,True,0.011354567109060687,0.018065313187730414,-0.006710746078669727,1.198992403621993
2023-10-30,-0.005481960794757634,1.0,1.0,True,True,True,0.010008990887604874,0.015190951682362508,-0.005181960794757634,1.192419574272125
2023-10-31,0.0066746215565396064,1.0,0.0,False,False,True,0.000778063127089057,-0.006196558429450549,0.006974621556539606,1.2003785236670017
2023-11-01,0.0,0.0,1.0,True,True,True,0.01089137232419124,-0.0018293479681170677,0.012720720292308307,1.2003785236670017
2023-11-02,0.006469397265450894,1.0,1.0,True,True,True,-0.005510703835176489,-0.012280101100627383,0.006769397265450894,1.208144249205519
2023-11-03,-0.005620181032760773,1.0,1.0,True,True,True,0.009618861488797315,0.014939042521558088,-0.0053201810327607735,1.2013542598112952
2023-11-06,-0.0064986578290968985,1.0,0.0,False,True,False,0.014460389209577595,0.020659047038674494,-0.0061986578290968986,1.1935470695452537
2023-11-07,0.0,0.0,0.0,False,True,False,0.008346261737376404,0.0033116982171943476,0.005034563520182056,1.1935470695452537
2023-11-08,0.0,0.0,0.0,False,False,False,0.001533266875704653,0.0036261027079693697,-0.0020928358322647167,1.1935470695452537
2023-11-09,0.0,0.0,0.0,False,False,False,-0.0037346790706672683,-0.00623071735511338,0.0024960382844461115,1.1935470695452537
2023-11-10,0.0,0.0,0.0,False,True,False,0.001552951136984726,-0.001988299684133943,0.003541250821118669,1.1935470695452537
2023-11-13,0.0,0.0,0.0,False,True,False,0.015527311799130361,0.009209074066774292,0.006318237732356069,1.1935470695452537
2023-11-14,0.0,0.0,0.0,False,True,False,-0.0019759607950348146,0.006078478281035471,-0.008054439076070286,1.1935470695452537
2023-11-15,0.0,0.0,0.0,False,True,False,0.005173740397567572,0.004090922325856949,0.0010828180717106228,1.1935470695452537
2023-11-16,0.0,0.0,0.0,False,True,False,-0.0031581592355512944,-0.010007620097079895,0.0068494608615286,1.1935470695452537
2023-11-17,0.0,0.0,0.0,False,True,False,0.00881739067755194,0.00880043611628678,1.695456126515893e-05,1.1935470695452537
2023-11-20,0.0,0.0,0.0,False,True,False,0.01266900832369977,0.008718824757268262,0.003950183566431509,1.1935470695452537
2023-11-21,0.0,0.0,0.0,False,True,False,-0.004797303822934085,-0.006580546529181386,0.001783242706247301,1.1935470695452537
2023-11-22,0.0,0.0,0.0,False,True,False,-0.004778060999351741,-0.012742811241876706,0.007964750242524965,1.1935470695452537
2023-11-23,0.0,0.0,0.0,False,True,False,0.006518564551118544,0.01052671054970089,-0.0040081459985823464,1.1935470695452537
