date,return,weight,target_weight_next,signal_on,mom_signal_on,bias_signal_on,microcap_ret,hedge_ret,spread_ret,nav
2023-11-24,0.0,0.0,1.0,True,True,True,-0.011413475899304637,-0.013250440094682903,0.0018369641953782656,1.1935470695452537
2023-11-27,0.0010657432639386791,1.0,1.0,True,True,True,0.0007034818620048622,-0.0006622614019338169,0.001365743263938679,1.1948190842948154
2023-11-28,0.00767335263030452,1.0,1.0,True,True,True,0.013199685230576907,0.0052263326002723876,0.00797335263030452,1.2039873524580271
2023-11-29,0.0006910578384026981,1.0,1.0,True,True,True,-0.003880916507632892,-0.00487197434603559,0.000991057838402698,1.204819377355281
2023-11-30,0.00045310340052436866,1.0,1.0,True,True,True,-0.004615457638640574,-0.005368561039164943,0.0007531034005243686,1.2053652851121786
2023-12-01,-0.004946800559916064,1.0,1.0,True,True,True,0.0034939103955073936,0.008140710955423458,-0.0046468005599160644,1.1994025834448823
2023-12-04,0.008335013152024307,1.0,1.0,True,True,True,0.006080384723218701,-0.0025546284288056054,0.008635013152024307,1.2093996197524672
2023-12-05,0.007980752305031003,1.0,1.0,True,True,True,-0.011637833195730307,-0.01991858550076131,0.008280752305031003,1.2190515385555103
2023-12-06,0.003817764465340512,1.0,1.0,True,True,True,0.009324185718219136,0.0052064212528786236,0.004117764465340512,1.2237055902008263
2023-12-07,-0.005711258131454821,1.0,1.0,True,True,True,-0.005904302389232341,-0.0004930442577775196,-0.005411258131454821,1.216716691698285
2023-12-08,-0.02344622980463166,1.0,0.0,False,False,False,-0.026084362919168935,-0.002938133114537278,-0.023146229804631657,1.188189272537596
2023-12-11,0.0,0.0,0.0,False,False,False,0.010351990392883703,0.011983728515410297,-0.0016317381225265937,1.188189272537596
2023-12-12,0.0,0.0,0.0,False,False,False,0.00963404443675464,0.0006436129236158106,0.00899043151313883,1.188189272537596
2023-12-13,0.0,0.0,0.0,False,False,False,-0.00010044098806105684,-0.00977794008544175,0.009677499097380693,1.188189272537596
2023-12-14,0.0,0.0,0.0,False,True,False,0.0028923058005223545,-0.004600011628776324,0.007492317429298678,1.188189272537596
2023-12-15,0.0,0.0,0.0,False,True,False,0.002721244692125202,-0.006719115600164138,0.00944036029228934,1.188189272537596
2023-12-18,0.0,0.0,0.0,False,True,False,-0.011575123086537964,-0.015893205188520776,0.004318082101982812,1.188189272537596
2023-12-19,0.0,0.0,1.0,True,True,True,0.004819664689169834,0.0011149033380513096,0.003704761351118524,1.188189272537596
2023-12-20,0.016983878536075157,1.0,1.0,True,True,True,-0.00015098163371984885,-0.017434860169795008,0.01728387853607516,1.208369334820242
2023-12-21,-0.00037747190241080834,1.0,1.0,True,True,True,0.006448821596810594,0.006526293499221403,-7.747190241080837e-05,1.2079132093486125
2023-12-22,-0.00882394071467788,1.0,1.0,True,True,True,-0.0197329437859447,-0.011209003071266821,-0.00852394071467788,1.197254654800844
2023-12-25,-0.012073700876879345,1.0,1.0,True,True,True,-0.011456290941948333,0.0003174099349310122,-0.011773700876879345,1.1827993602253273
2023-12-26,0.00345723514653048,1.0,1.0,True,True,True,-0.010912214077892446,-0.014669449224422926,0.00375723514653048,1.186888575744792
2023-12-27,-0.00020538929693983936,1.0,0.0,False,False,False,0.007980886954522148,0.007886276251461988,9.461070306016062e-05,1.186644801534674
2023-12-28,0.0,0.0,0.0,False,False,False,0.018607192714222176,0.019200654475997947,-0.0005934617617757709,1.186644801534674
2023-12-29,0.0,0.0,0.0,False,False,False,0.016750747778553787,0.014074511715554072,0.002676236062999715,1.186644801534674
2024-01-02,0.0,0.0,0.0,False,True,False,0.015123968703566693,-0.005518715051535117,0.02064268375510181,1.186644801534674
2024-01-03,0.0,0.0,0.0,False,True,False,-0.005024191404620737,-0.005245313634228643,0.00022112222960790628,1.186644801534674
2024-01-04,0.0,0.0,1.0,True,True,True,0.0030830856212478164,-0.007043220856999488,0.010126306478247304,1.186644801534674
2024-01-05,0.0030878380836119827,1.0,1.0,True,True,True,-0.015150918483026188,-0.01853875656663817,0.0033878380836119826,1.190308968544573
2024-01-08,0.00828364529912603,1.0,1.0,True,True,True,-0.014715231865543132,-0.023298877164669163,0.00858364529912603,1.2001690658363646
2024-01-09,0.010290564819541681,1.0,1.0,True,True,True,0.012345751459198251,0.0017551866396565696,0.010590564819541681,1.2125194834027626
2024-01-10,-0.00437884605258757,1.0,1.0,True,True,True,-0.011503260364798429,-0.007424414312210859,-0.00407884605258757,1.207210047249179
2024-01-11,-0.005625473143596326,1.0,1.0,True,True,True,0.012642368338823262,0.01796784148241959,-0.0053254731435963265,1.200418919549699
2024-01-12,-0.0020505261276641314,1.0,1.0,True,True,True,-0.008276864053671673,-0.006526337926007542,-0.0017505261276641315,1.19795742919102
2024-01-15,0.001712091698498142,1.0,0.0,False,True,False,-0.0006984701645601499,-0.0027105618630582917,0.002012091698498142,1.200008442160692
2024-01-16,0.0,0.0,0.0,False,False,False,-0.006045595074969934,-0.003581334609254916,-0.002464260465715018,1.200008442160692
2024-01-17,0.0,0.0,0.0,False,True,False,-0.019098772635428585,-0.02714158574737302,0.008042813111944436,1.200008442160692
2024-01-18,0.0,0.0,0.0,False,False,False,-0.017906469253078372,-0.002913277121311064,-0.014993192131767308,1.200008442160692
2024-01-19,0.0,0.0,0.0,False,False,False,-0.014233297605210193,-0.012362703827357713,-0.0018705937778524806,1.200008442160692
2024-01-22,0.0,0.0,0.0,False,False,False,-0.06646421096524191,-0.05768995230818219,-0.00877425865705972,1.200008442160692
2024-01-23,0.0,0.0,0.0,False,False,False,-0.019846530881164393,0.015757384274210473,-0.035603915155374866,1.200008442160692
2024-01-24,0.0,0.0,0.0,False,False,False,0.01891549808021309,0.012556032624423397,0.006359465455789692,1.200008442160692
2024-01-25,0.0,0.0,0.0,False,False,False,0.04832561174978456,0.0335944441528091,0.014731167596975459,1.200008442160692
2024-01-26,0.0,0.0,0.0,False,False,False,0.0051567966165686485,-0.00873556299612499,0.013892359612693639,1.200008442160692
2024-01-29,0.0,0.0,0.0,False,False,False,-0.042525988163146455,-0.02628392943891189,-0.016242058724234565,1.200008442160692
2024-01-30,0.0,0.0,0.0,False,True,False,-0.04135615322393027,-0.0285680876979294,-0.012788065526000869,1.200008442160692
2024-01-31,0.0,0.0,0.0,False,False,False,-0.06388465851512459,-0.04004886993295431,-0.02383578858217028,1.200008442160692
2024-02-01,0.0,0.0,0.0,False,False,False,-0.026008081706457742,-0.007228794803794347,-0.018779286902663395,1.200008442160692
2024-02-02,0.0,0.0,0.0,False,False,False,-0.05963044890844271,-0.03700078308535626,-0.022629665823086453,1.200008442160692
2024-02-05,0.0,0.0,0.0,False,False,False,-0.13328982882705254,-0.06155635269866466,-0.07173347612838787,1.200008442160692
2024-02-06,0.0,0.0,0.0,False,False,False,-0.03624454801658661,0.06973331438807184,-0.10597786240465845,1.200008442160692
2024-02-07,0.0,0.0,0.0,False,False,False,-0.08499829764231592,0.044727857086864775,-0.1297261547291807,1.200008442160692
2024-02-08,0.0,0.0,0.0,False,False,False,0.105727171355253,0.040695311441583115,0.06503185991366989,1.200008442160692
2024-02-19,0.0,0.0,0.0,False,False,False,0.059100179354415916,0.007308085157517352,0.051792094196898564,1.200008442160692
2024-02-20,0.0,0.0,0.0,False,False,False,0.020274218336168603,0.0032646796259734323,0.01700953871019517,1.200008442160692
2024-02-21,0.0,0.0,0.0,False,True,False,0.03784935891918573,0.005443905184492115,0.03240545373469361,1.200008442160692
2024-02-22,0.0,0.0,0.0,False,True,False,0.04119569309889859,0.015383917941925507,0.025811775156973082,1.200008442160692
2024-02-23,0.0,0.0,1.0,True,True,True,0.048072054863664615,0.014391840870576322,0.03368021399308829,1.200008442160692
2024-02-26,0.02471417638515435,1.0,1.0,True,True,True,0.030703399011152488,0.005689222625998136,0.025014176385154352,1.2296656624639257
2024-02-27,0.00622961636252658,1.0,1.0,True,True,True,0.03290819839243864,0.026378582029912057,0.00652961636252658,1.2373260077952482
2024-02-28,-0.05495950944921261,1.0,1.0,True,True,True,-0.09952021656430088,-0.04486070711508827,-0.05465950944921261,1.1693231773780688
2024-02-29,0.005858461323122921,1.0,1.0,True,True,True,0.04353387499340933,0.037375413670286406,0.006158461323122921,1.1761736119869695
2024-03-01,0.0022050872933749525,1.0,0.0,False,False,True,0.01323178203817399,0.010726694744799037,0.0025050872933749524,1.1787671774735649
2024-03-04,0.0,0.0,0.0,False,False,True,-0.005967563276150556,0.004887133141056932,-0.010854696417207488,1.1787671774735649
2024-03-05,0.0,0.0,0.0,False,False,True,-0.02918391056708658,-0.009802259991083861,-0.019381650576002718,1.1787671774735649
2024-03-06,0.0,0.0,1.0,True,True,True,0.02535533414866964,0.0011776459360053337,0.024177688212664306,1.1787671774735649
2024-03-07,0.017611890804400364,1.0,1.0,True,True,True,0.0033842347408041817,-0.014527656063596184,0.017911890804400366,1.1995274962870404
2024-03-08,-0.005416089249060485,1.0,1.0,True,True,True,0.007534572228364844,0.012650661477425329,-0.005116089249060485,1.1930307483104476
2024-03-11,0.0032349125455637066,1.0,1.0,True,True,True,0.02146291378197751,0.017928001236413804,0.0035349125455637065,1.1968900984454005
2024-03-12,0.01898333754811673,1.0,1.0,True,True,True,0.024718110215106615,0.005434772666989884,0.01928333754811673,1.2196110671921883
2024-03-13,-0.005300608847172683,1.0,1.0,True,True,True,-0.00037572983633638035,0.0046248790108363025,-0.005000608847172683,1.2131463859793197
2024-03-14,0.0033543119918097667,1.0,1.0,True,True,True,-0.0027077669030394214,-0.006362078894849188,0.0036543119918097666,1.217215657449631
2024-03-15,0.008091461361838104,1.0,1.0,True,True,True,0.020965618634490868,0.012574157272652764,0.008391461361838104,1.227064710910909
2024-03-18,0.013221490522332425,1.0,1.0,True,True,True,0.030147837801853816,0.016626347279521392,0.013521490522332424,1.243288335356506
2024-03-19,0.008434568732063908,1.0,1.0,True,True,True,0.0015585899359922273,-0.00717597879607168,0.008734568732063908,1.2537749362748438
2024-03-20,0.010732804605301871,1.0,1.0,True,True,True,0.02024728240994844,0.00921447780464657,0.011032804605301871,1.2672314576849066
2024-03-21,0.005982321196606433,1.0,1.0,True,True,True,0.006128587862095136,-0.00015373333451129678,0.006282321196606433,1.2748124432952215
2024-03-22,-0.00796859146636678,1.0,1.0,True,True,True,-0.018696677739933998,-0.011028086273567217,-0.007668591466366781,1.264653983738361
2024-03-25,-0.005535126045555649,1.0,0.0,False,True,False,-0.028434336893536583,-0.023199210847980933,-0.005235126045555649,1.2576539645343552
2024-03-26,0.0,0.0,1.0,True,True,True,0.002882656557394281,-0.0033497619857814076,0.0062324185431756884,1.2576539645343552
2024-03-27,0.0021578027996793318,1.0,1.0,True,True,True,-0.03086237525548119,-0.03332017805516052,0.0024578027996793317,1.2603677337800552
2024-03-28,0.009325762980153718,1.0,0.0,False,True,False,0.03165480462854364,0.022029041648389924,0.009625762980153718,1.2721216245331215
2024-03-29,0.0,0.0,0.0,False,True,False,0.018261060636938442,0.010965694580695073,0.007295366056243369,1.2721216245331215
2024-04-01,0.0,0.0,0.0,False,True,False,0.025066061051072674,0.021649397382224045,0.0034166636688486296,1.2721216245331215
2024-04-02,0.0,0.0,1.0,True,True,True,0.010339802115729047,-0.005038621637471152,0.015378423753200199,1.2721216245331215
2024-04-03,-0.0016360066060763564,1.0,1.0,True,True,True,-0.006781627238686805,-0.005445620632610448,-0.0013360066060763565,1.2700404251516528
2024-04-08,-0.0252313942780669,1.0,0.0,False,False,False,-0.04329556179156013,-0.018364167513493235,-0.0249313942780669,1.2379955344355678
2024-04-09,0.0,0.0,0.0,False,False,False,0.02005562949676576,0.012777990744290202,0.007277638752475557,1.2379955344355678
2024-04-10,0.0,0.0,0.0,False,False,False,-0.026740630228050732,-0.018625283648844082,-0.00811534657920665,1.2379955344355678
2024-04-11,0.0,0.0,0.0,False,False,False,0.004158121934492609,0.0023979653627224096,0.0017601565717701995,1.2379955344355678
2024-04-12,0.0,0.0,0.0,False,False,False,-0.0027171544732081943,-0.0076488126217489905,0.004931658148540796,1.2379955344355678
2024-04-15,0.0,0.0,0.0,False,False,False,-0.08220295875966332,-0.009601462509154723,-0.0726014962505086,1.2379955344355678
2024-04-16,0.0,0.0,0.0,False,False,False,-0.0995362046848467,-0.04176824251869038,-0.05776796216615632,1.2379955344355678
2024-04-17,0.0,0.0,0.0,False,False,False,0.0871118284920922,0.04357900470921683,0.043532823782875374,1.2379955344355678
2024-04-18,0.0,0.0,0.0,False,False,False,-0.0071535296712510466,-0.00013995377742803683,-0.00701357589382301,1.2379955344355678
2024-04-19,0.0,0.0,0.0,False,False,False,-0.007343964196507846,-0.004223790932752269,-0.003120173263755577,1.2379955344355678
2024-04-22,0.0,0.0,0.0,False,False,False,-0.015724603192275532,-0.003478085780118989,-0.012246517412156543,1.2379955344355678
2024-04-23,0.0,0.0,0.0,False,True,False,0.02800085450051415,-0.005270602049530226,0.033271456550044376,1.2379955344355678
2024-04-24,0.0,0.0,0.0,False,True,False,0.031164285049852136,0.01670617407917696,0.014458110970675175,1.2379955344355678
2024-04-25,0.0,0.0,1.0,True,True,True,0.015135502207987983,0.001579460231716956,0.013556041976271027,1.2379955344355678
2024-04-26,-0.013445555843891543,1.0,1.0,True,True,True,0.006039651505012067,0.01918520734890361,-0.013145555843891543,1.221349996342826
2024-04-29,0.014898180862652677,1.0,1.0,True,True,True,0.03907030647704279,0.023872125614390116,0.015198180862652677,1.2395458894849416
2024-04-30,0.0054594231865550905,1.0,1.0,True,True,True,-0.002860597984793878,-0.008620021171348968,0.0057594231865550904,1.2463130950547947
2024-05-06,0.009320450875586828,1.0,1.0,True,True,True,0.02952247782272388,0.019902026947137053,0.009620450875586828,1.2579292950328536
2024-05-07,0.00984169022500222,1.0,1.0,True,True,True,0.013441231499588202,0.003299541274585982,0.01014169022500222,1.2703094454795223
2024-05-08,0.0009169638257618632,1.0,1.0,True,True,True,-0.01454741663835235,-0.015764380464114214,0.0012169638257618631,1.2714742732885504
2024-05-09,-0.0012089428039115165,1.0,1.0,True,True,True,0.015377049111792163,0.01628599191570368,-0.0009089428039115166,1.2699371336154996
2024-05-10,-0.0063701914718996885,1.0,1.0,True,True,True,-0.015418261344279038,-0.00934806987237935,-0.0060701914718996886,1.2618473909170935
2024-05-13,-0.019497227615805225,1.0,0.0,False,False,True,-0.028782407990493586,-0.009585180374688362,-0.019197227615805224,1.237244865119973
2024-05-14,0.0,0.0,0.0,False,False,True,0.015727928144259495,0.00559339226199107,0.010134535882268425,1.237244865119973
2024-05-15,0.0,0.0,0.0,False,False,True,0.00014403091072567875,-0.009807841950544849,0.009951872861270528,1.237244865119973
2024-05-16,0.0,0.0,1.0,True,True,True,0.018429204392832244,-0.001506213129157774,0.019935417521990018,1.237244865119973
2024-05-17,0.0021619688180804734,1.0,1.0,True,True,True,0.01599461167327121,0.013532642855190735,0.0024619688180804733,1.2399197499386927
2024-05-20,-0.009840655676646859,1.0,1.0,True,True,True,-0.0035099864431260563,0.006030669233520802,-0.009540655676646859,1.227718126612872
2024-05-21,-0.002813155479012652,1.0,1.0,True,True,True,-0.0132407524186815,-0.010727596939668849,-0.002513155479012652,1.224264364638308
2024-05-22,0.005698579033243301,1.0,1.0,True,True,True,0.006525965184660976,0.0005273861514176748,0.005998579033243301,1.2312409318777828
2024-05-23,0.00030579397775717417,1.0,0.0,False,False,True,-0.022290918094824974,-0.022896712072582148,0.0006057939777571741,1.2316174379399192
2024-05-24,0.0,0.0,0.0,False,False,True,-0.007587770995005294,-0.011585458226950118,0.003997687231944824,1.2316174379399192
2024-05-27,0.0,0.0,0.0,False,True,False,0.003220985669192933,0.010188575561997926,-0.006967589892804993,1.2316174379399192
2024-05-28,0.0,0.0,0.0,False,True,False,-0.013806719302144721,-0.010470671388552732,-0.0033360479135919885,1.2316174379399192
2024-05-29,0.0,0.0,0.0,False,True,False,0.007370078078222875,0.0006020908633646016,0.006767987214858273,1.2316174379399192
2024-05-30,0.0,0.0,0.0,False,False,False,-0.014023423296299353,-0.0031674842326558927,-0.01085593906364346,1.2316174379399192
2024-05-31,0.0,0.0,0.0,False,False,False,0.007429956191925768,0.003919914515494005,0.0035100416764317632,1.2316174379399192
2024-06-03,0.0,0.0,0.0,False,False,False,-0.034030389272517114,-0.013181555905370734,-0.02084883336714638,1.2316174379399192
2024-06-04,0.0,0.0,0.0,False,False,False,-0.02840331633488047,0.005504653125484982,-0.03390796946036545,1.2316174379399192
2024-06-05,0.0,0.0,0.0,False,False,False,-0.024458260401159948,-0.01310195701308503,-0.011356303388074918,1.2316174379399192
2024-06-06,0.0,0.0,0.0,False,False,False,-0.06080423482610808,-0.02159001847794384,-0.039214216348164244,1.2316174379399192
2024-06-07,0.0,0.0,0.0,False,False,False,0.05045175742235486,0.004428098938386693,0.046023658483968166,1.2316174379399192
2024-06-11,0.0,0.0,0.0,False,False,False,-0.0016182029925535524,0.008795810299228268,-0.01041401329178182,1.2316174379399192
2024-06-12,0.0,0.0,0.0,False,True,False,0.027524776402576112,0.0033737776307387612,0.02415099877183735,1.2316174379399192
2024-06-13,0.0,0.0,0.0,False,True,False,-0.00015195635784581718,-0.006943406064649271,0.006791449706803454,1.2316174379399192
2024-06-14,0.0,0.0,0.0,False,True,False,-0.0006846198113911184,7.914691211219349e-05,-0.0007637667235033119,1.2316174379399192
2024-06-17,0.0,0.0,1.0,True,True,True,-0.014507692475110634,0.0006408462258598036,-0.015148538700970438,1.2316174379399192
2024-06-18,0.01614294673237012,1.0,1.0,True,True,True,0.024791760479363267,0.008348813746993144,0.016442946732370123,1.2514993726352415
2024-06-19,0.018885296203121148,1.0,1.0,True,True,True,0.0063181098240499,-0.01286718637907125,0.01918529620312115,1.2751343089854783
2024-06-20,0.003508093029898818,1.0,1.0,True,True,True,-0.016317914966240576,-0.020126007996139395,0.003808093029898818,1.279607598767015
2024-06-21,-0.0065256680571279865,1.0,1.0,True,True,True,-0.006385869317377946,-0.00016020126024995918,-0.0062256680571279865,1.271257304334083
2024-06-24,-0.009325887074695982,1.0,1.0,True,True,True,-0.04216912401471773,-0.03314323694002175,-0.009025887074695982,1.259401702270981
2024-06-25,0.01876909558145575,1.0,1.0,True,True,True,0.010850640577343418,-0.008218455004112335,0.019069095581455753,1.2830395331963529
2024-06-26,0.0059217793790246834,1.0,1.0,True,True,True,0.03484825716911111,0.028626477790086424,0.006221779379024683,1.2906374102465086
2024-06-27,0.01399612994049656,1.0,1.0,True,True,True,-0.01022867562987717,-0.02452480557037373,0.01429612994049656,1.3087013391463846
2024-06-28,-0.0054747466798179874,1.0,1.0,True,True,True,0.0013835201285674614,0.006558266808385449,-0.0051747466798179875,1.3015365308350197
2024-07-01,-0.005666296218157762,1.0,1.0,True,True,True,0.0036737549257375157,0.009040051143895278,-0.005366296218157762,1.2941616393125552
2024-07-02,0.02150871917499083,1.0,1.0,True,True,True,0.01480502502995762,-0.007003694145033212,0.02180871917499083,1.3219973985795748
2024-07-03,0.002461850757010853,1.0,1.0,True,True,True,-0.005090319699503465,-0.007852170456514318,0.002761850757010853,1.3252519588760343
2024-07-04,-0.0166425859642542,1.0,0.0,False,False,True,-0.037969294106424245,-0.021626708142170048,-0.016342585964254197,1.3031963392261436
2024-07-05,0.0,0.0,1.0,True,True,True,0.018893141457744234,0.010273274994907489,0.008619866462836745,1.3031963392261436
2024-07-08,-0.007605086912500536,1.0,1.0,True,True,True,-0.03159007960600824,-0.0242849926935077,-0.007305086912500536,1.2932854178022763
2024-07-09,-0.01209116902467503,1.0,0.0,False,False,False,0.010173227774616045,0.021964396799291075,-0.01179116902467503,1.2776480852184815
2024-07-10,0.0,0.0,0.0,False,False,False,-0.01512769400463243,-0.004039974484371656,-0.011087719520260775,1.2776480852184815
2024-07-11,0.0,0.0,0.0,False,False,False,0.0423829460791223,0.024260729056780672,0.018122217022341625,1.2776480852184815
2024-07-12,0.0,0.0,0.0,False,False,False,-0.0017599040497203733,-0.003181713220764215,0.0014218091710438419,1.2776480852184815
2024-07-15,0.0,0.0,0.0,False,False,False,-0.02110416463699416,-0.010336160983349774,-0.010768003653644387,1.2776480852184815
2024-07-16,0.0,0.0,0.0,False,False,False,3.0418324969971877e-07,0.0018891374596072819,-0.0018888332763575821,1.2776480852184815
2024-07-17,0.0,0.0,0.0,False,True,False,-0.012768033973444726,-0.00849749416960266,-0.004270539803842066,1.2776480852184815
2024-07-18,0.0,0.0,0.0,False,False,False,-0.0054741489232229545,0.003505281903069868,-0.008979430826292822,1.2776480852184815
2024-07-19,0.0,0.0,0.0,False,False,False,0.010626754977834496,0.0018680791201117763,0.00875867585772272,1.2776480852184815
2024-07-22,0.0,0.0,0.0,False,True,False,0.014287349849468445,0.0011303723799211962,0.013156977469547249,1.2776480852184815
2024-07-23,0.0,0.0,0.0,False,True,False,-0.011064234751574253,-0.027330340365495642,0.01626610561392139,1.2776480852184815
2024-07-24,0.0,0.0,1.0,True,True,True,-0.017054857283475666,-0.013618888380067862,-0.0034359689034078045,1.2776480852184815
2024-07-25,0.010326010978159739,1.0,1.0,True,True,True,0.01096287054011258,0.0003368595619528403,0.010626010978159739,1.2908410933726724
2024-07-26,0.002409075395017857,1.0,1.0,True,True,True,0.01771370565424757,0.015004630259229712,0.002709075395017857,1.2939508268895945
2024-07-29,0.012523152996443765,1.0,1.0,True,True,True,0.009328954684207469,-0.0034941983122362963,0.012823152996443765,1.3101551710646078
2024-07-30,0.004670249976031127,1.0,1.0,True,True,True,0.00856420172232042,0.0035939517462892923,0.004970249976031127,1.3162739232208693
2024-07-31,-0.013776711373525463,1.0,1.0,True,True,True,0.026202267210161168,0.03967897858368663,-0.013476711373525463,1.2981399972921575
2024-08-01,0.008802098195465258,1.0,1.0,True,True,True,0.006895139012960572,-0.0022069591825046864,0.009102098195465258,1.309566353019784
2024-08-02,0.0016248891527814394,1.0,1.0,True,True,True,-0.012096417493604794,-0.014021306646386233,0.0019248891527814393,1.3116942531816536
2024-08-05,0.006267499391385789,1.0,1.0,True,True,True,-0.020690920239832544,-0.027258419631218334,0.006567499391385789,1.319915296115154
2024-08-06,0.011071179808054244,1.0,1.0,True,True,True,0.026582410086032793,0.015211230277978549,0.011371179808054244,1.334528315689846
2024-08-07,0.0008608600131773895,1.0,1.0,True,True,True,-0.00021599658531312738,-0.0013768565984905168,0.0011608600131773894,1.3356771577532764
2024-08-08,0.0030135446791741075,1.0,1.0,True,True,True,0.0024871349865689396,-0.0008264096926051678,0.0033135446791741074,1.3397022805451182
2024-08-09,0.0019987088744351737,1.0,1.0,True,True,True,-0.005453180041882777,-0.0077518889163179505,0.0022987088744351736,1.3423799553823446
2024-08-12,-0.001441012205497116,1.0,1.0,True,True,True,-0.007233192312880998,-0.006092180107383882,-0.0011410122054971161,1.340445569482224
2024-08-13,0.005609246500134469,1.0,1.0,True,True,True,0.010934812919338066,0.005025566419203598,0.0059092465001344685,1.3479644591014628
2024-08-14,0.01028329843261463,1.0,1.0,True,True,True,0.0002993017449512969,-0.010283996687663333,0.01058329843261463,1.361825979910961
2024-08-15,-0.002802413693558081,1.0,1.0,True,True,True,0.006653842759054118,0.0091562564526122,-0.002502413693558081,1.3580095801366154
2024-08-16,0.001315761807421734,1.0,0.0,False,True,False,-0.006099744869049295,-0.007715506676471029,0.001615761807421734,1.359796397276272
2024-08-19,0.0,0.0,0.0,False,True,False,-0.0017306264126201176,0.0017097505181875583,-0.003440376930807676,1.359796397276272
2024-08-20,0.0,0.0,0.0,False,True,False,-0.01946666076470671,-0.01807826983817251,-0.0013883909265341998,1.359796397276272
2024-08-21,0.0,0.0,0.0,False,False,False,-0.0016408322184023882,-0.006778328565501313,0.005137496347098924,1.359796397276272
2024-08-22,0.0,0.0,0.0,False,True,False,-0.012472790594114436,-0.012404743792131523,-6.80468019829128e-05,1.359796397276272
2024-08-23,0.0,0.0,0.0,False,False,False,-0.013590747466774245,0.0007791907102656648,-0.01436993817703991,1.359796397276272
2024-08-26,0.0,0.0,0.0,False,True,False,0.0214973829797247,0.0039040428532659543,0.017593340126458745,1.359796397276272
2024-08-27,0.0,0.0,0.0,False,True,False,-0.00952983322131995,-0.011790670723195174,0.0022608375018752236,1.359796397276272
